Commodity,Unit,Location,Spot Price(Rs.),Up/Down,Date,Time
GOLD,10 GRMS,AHMEDABAD,30700.00,-,23-Mar-18,16:39
GOLD,10 GRMS,AHMEDABAD,30759.00,+,23-Mar-18,12:48
GOLD,10 GRMS,AHMEDABAD,30495.00,+,22-Mar-18,16:44
GOLD,10 GRMS,AHMEDABAD,30465.00,+,22-Mar-18,12:45
GOLD,10 GRMS,AHMEDABAD,30300.00,+,21-Mar-18,16:50
GOLD,10 GRMS,AHMEDABAD,30231.00,-,21-Mar-18,13:01
GOLD,10 GRMS,AHMEDABAD,30251.00,-,20-Mar-18,16:42
GOLD,10 GRMS,AHMEDABAD,30258.00,+,20-Mar-18,12:48
GOLD,10 GRMS,AHMEDABAD,30154.00,+,19-Mar-18,16:52
GOLD,10 GRMS,AHMEDABAD,30112.00,-,19-Mar-18,12:45
GOLD,10 GRMS,AHMEDABAD,30299.00,+,16-Mar-18,16:42
GOLD,10 GRMS,AHMEDABAD,30202.00,-,16-Mar-18,12:51
GOLD,10 GRMS,AHMEDABAD,30320.00,-,15-Mar-18,16:49
GOLD,10 GRMS,AHMEDABAD,30370.00,-,15-Mar-18,12:52
GOLD,10 GRMS,AHMEDABAD,30375.00,-,14-Mar-18,16:45
GOLD,10 GRMS,AHMEDABAD,30418.00,+,14-Mar-18,12:55
GOLD,10 GRMS,AHMEDABAD,30238.00,-,13-Mar-18,17:04
GOLD,10 GRMS,AHMEDABAD,30282.00,+,13-Mar-18,12:52
GOLD,10 GRMS,AHMEDABAD,30271.00,-,12-Mar-18,16:33
GOLD,10 GRMS,AHMEDABAD,30353.00,-,12-Mar-18,12:51
GOLD,10 GRMS,AHMEDABAD,30369.00,+,09-Mar-18,16:38
GOLD,10 GRMS,AHMEDABAD,30313.00,-,09-Mar-18,12:49
GOLD,10 GRMS,AHMEDABAD,30459.00,+,08-Mar-18,16:41
GOLD,10 GRMS,AHMEDABAD,30411.00,-,08-Mar-18,12:44
GOLD,10 GRMS,AHMEDABAD,30565.00,+,07-Mar-18,17:13
GOLD,10 GRMS,AHMEDABAD,30558.00,+,07-Mar-18,13:46
GOLD,10 GRMS,AHMEDABAD,30438.00,+,06-Mar-18,16:53
GOLD,10 GRMS,AHMEDABAD,30382.00,-,06-Mar-18,13:01
GOLD,10 GRMS,AHMEDABAD,30488.00,+,05-Mar-18,16:57
GOLD,10 GRMS,AHMEDABAD,30481.00,+,05-Mar-18,13:01
GOLD,10 GRMS,AHMEDABAD,30269.00,=,02-Mar-18,17:04
GOLD,10 GRMS,AHMEDABAD,30269.00,-,01-Mar-18,16:41
GOLD,10 GRMS,AHMEDABAD,30294.00,-,01-Mar-18,12:51
GOLD,10 GRMS,AHMEDABAD,30398.00,+,28-Feb-18,17:27
GOLD,10 GRMS,AHMEDABAD,30342.00,-,28-Feb-18,13:09
GOLD,10 GRMS,AHMEDABAD,30496.00,-,27-Feb-18,16:45
GOLD,10 GRMS,AHMEDABAD,30505.00,-,27-Feb-18,12:47
GOLD,10 GRMS,AHMEDABAD,30573.00,+,26-Feb-18,17:02
GOLD,10 GRMS,AHMEDABAD,30566.00,+,26-Feb-18,12:53
GOLD,10 GRMS,AHMEDABAD,30390.00,=,23-Feb-18,16:50
GOLD,10 GRMS,AHMEDABAD,30389.00,+,23-Feb-18,12:57
GOLD,10 GRMS,AHMEDABAD,30384.00,-,22-Feb-18,16:32
GOLD,10 GRMS,AHMEDABAD,30399.00,+,22-Feb-18,12:49
GOLD,10 GRMS,AHMEDABAD,30393.00,-,21-Feb-18,16:38
GOLD,10 GRMS,AHMEDABAD,30398.00,-,21-Feb-18,12:50
GOLD,10 GRMS,AHMEDABAD,30567.00,+,20-Feb-18,17:18
GOLD,10 GRMS,AHMEDABAD,30543.00,-,20-Feb-18,12:45
GOLD,10 GRMS,AHMEDABAD,30635.00,-,19-Feb-18,16:47
GOLD,10 GRMS,AHMEDABAD,30657.00,-,19-Feb-18,12:45
GOLD,10 GRMS,AHMEDABAD,30693.00,+,16-Feb-18,16:39
GOLD,10 GRMS,AHMEDABAD,30613.00,+,16-Feb-18,12:48
GOLD,10 GRMS,AHMEDABAD,30542.00,+,15-Feb-18,16:40
GOLD,10 GRMS,AHMEDABAD,30521.00,+,15-Feb-18,13:00
GOLD,10 GRMS,AHMEDABAD,30200.00,-,14-Feb-18,16:58
GOLD,10 GRMS,AHMEDABAD,30250.00,+,14-Feb-18,12:55
GOLD,10 GRMS,AHMEDABAD,30063.00,-,12-Feb-18,16:56
GOLD,10 GRMS,AHMEDABAD,30098.00,+,12-Feb-18,12:54
GOLD,10 GRMS,AHMEDABAD,30007.00,-,09-Feb-18,16:34
GOLD,10 GRMS,AHMEDABAD,30070.00,+,09-Feb-18,12:48
GOLD,10 GRMS,AHMEDABAD,29881.00,+,08-Feb-18,17:00
GOLD,10 GRMS,AHMEDABAD,29869.00,-,08-Feb-18,12:51
GOLD,10 GRMS,AHMEDABAD,30182.00,-,07-Feb-18,16:50
GOLD,10 GRMS,AHMEDABAD,30185.00,-,07-Feb-18,12:44
GOLD,10 GRMS,AHMEDABAD,30433.00,+,06-Feb-18,16:51
GOLD,10 GRMS,AHMEDABAD,30413.00,+,06-Feb-18,12:45
GOLD,10 GRMS,AHMEDABAD,30267.00,+,05-Feb-18,16:57
GOLD,10 GRMS,AHMEDABAD,30163.00,-,05-Feb-18,12:47
GOLD,10 GRMS,AHMEDABAD,30452.00,-,02-Feb-18,17:17
GOLD,10 GRMS,AHMEDABAD,30474.00,+,02-Feb-18,13:15
GOLD,10 GRMS,AHMEDABAD,30286.00,+,01-Feb-18,16:53
GOLD,10 GRMS,AHMEDABAD,30266.00,+,01-Feb-18,14:32
GOLD,10 GRMS,AHMEDABAD,30207.00,-,31-Jan-18,17:21
GOLD,10 GRMS,AHMEDABAD,30235.00,-,31-Jan-18,12:50
GOLD,10 GRMS,AHMEDABAD,30305.00,+,30-Jan-18,16:47
GOLD,10 GRMS,AHMEDABAD,30173.00,-,30-Jan-18,12:50
GOLD,10 GRMS,AHMEDABAD,30223.00,+,29-Jan-18,16:59
GOLD,10 GRMS,AHMEDABAD,30182.00,-,29-Jan-18,13:20
GOLD,10 GRMS,AHMEDABAD,30489.00,-,25-Jan-18,16:44
GOLD,10 GRMS,AHMEDABAD,30551.00,+,25-Jan-18,12:50
GOLD,10 GRMS,AHMEDABAD,30239.00,+,24-Jan-18,16:51
GOLD,10 GRMS,AHMEDABAD,30161.00,+,24-Jan-18,12:53
GOLD,10 GRMS,AHMEDABAD,30058.00,-,23-Jan-18,16:34
GOLD,10 GRMS,AHMEDABAD,30067.00,+,23-Jan-18,12:48
GOLD,10 GRMS,AHMEDABAD,29965.00,-,22-Jan-18,16:47
GOLD,10 GRMS,AHMEDABAD,29968.00,+,22-Jan-18,12:55
GOLD,10 GRMS,AHMEDABAD,29958.00,+,19-Jan-18,16:59
GOLD,10 GRMS,AHMEDABAD,29854.00,-,19-Jan-18,12:56
GOLD,10 GRMS,AHMEDABAD,29891.00,=,18-Jan-18,18:02
GOLD,10 GRMS,AHMEDABAD,29891.00,-,18-Jan-18,12:47
GOLD,10 GRMS,AHMEDABAD,30094.00,+,17-Jan-18,16:50
GOLD,10 GRMS,AHMEDABAD,30077.00,+,17-Jan-18,12:56
GOLD,10 GRMS,AHMEDABAD,30056.00,-,16-Jan-18,16:55
GOLD,10 GRMS,AHMEDABAD,30073.00,+,16-Jan-18,13:03
GOLD,10 GRMS,AHMEDABAD,29838.00,=,15-Jan-18,13:22
GOLD,10 GRMS,AHMEDABAD,29838.00,+,12-Jan-18,16:51
GOLD,10 GRMS,AHMEDABAD,29739.00,+,12-Jan-18,12:57
GOLD,10 GRMS,AHMEDABAD,29606.00,-,11-Jan-18,16:57
GOLD,10 GRMS,AHMEDABAD,29612.00,+,11-Jan-18,13:04
GOLD,10 GRMS,AHMEDABAD,29563.00,+,10-Jan-18,17:10
GOLD,10 GRMS,AHMEDABAD,29447.00,-,10-Jan-18,12:51
GOLD,10 GRMS,AHMEDABAD,29499.00,+,09-Jan-18,16:56
GOLD,10 GRMS,AHMEDABAD,29488.00,-,09-Jan-18,12:58
GOLD,10 GRMS,AHMEDABAD,29492.00,+,08-Jan-18,16:48
GOLD,10 GRMS,AHMEDABAD,29449.00,+,08-Jan-18,12:51
GOLD,10 GRMS,AHMEDABAD,29443.00,-,05-Jan-18,17:07
GOLD,10 GRMS,AHMEDABAD,29454.00,+,05-Jan-18,13:07
GOLD,10 GRMS,AHMEDABAD,29341.00,+,04-Jan-18,17:11
GOLD,10 GRMS,AHMEDABAD,29301.00,-,04-Jan-18,13:18
GOLD,10 GRMS,AHMEDABAD,29434.00,+,03-Jan-18,16:59
GOLD,10 GRMS,AHMEDABAD,29398.00,+,03-Jan-18,13:09
GOLD,10 GRMS,AHMEDABAD,29374.00,-,02-Jan-18,17:07
GOLD,10 GRMS,AHMEDABAD,29407.00,+,02-Jan-18,13:08
GOLD,10 GRMS,AHMEDABAD,29363.00,+,01-Jan-18,17:11
GOLD,10 GRMS,AHMEDABAD,29358.00,+,01-Jan-18,13:32
GOLD,10 GRMS,AHMEDABAD,29252.00,-,29-Dec-17,18:37
GOLD,10 GRMS,AHMEDABAD,29260.00,+,29-Dec-17,12:57
GOLD,10 GRMS,AHMEDABAD,29250.00,+,28-Dec-17,17:20
GOLD,10 GRMS,AHMEDABAD,29240.00,+,28-Dec-17,12:51
GOLD,10 GRMS,AHMEDABAD,29092.00,+,27-Dec-17,17:04
GOLD,10 GRMS,AHMEDABAD,29024.00,+,27-Dec-17,13:00
GOLD,10 GRMS,AHMEDABAD,28883.00,-,26-Dec-17,17:13
GOLD,10 GRMS,AHMEDABAD,28890.00,+,26-Dec-17,12:59
GOLD,10 GRMS,AHMEDABAD,28686.00,+,22-Dec-17,17:08
GOLD,10 GRMS,AHMEDABAD,28677.00,=,22-Dec-17,13:09
GOLD,10 GRMS,AHMEDABAD,28676.00,+,21-Dec-17,16:44
GOLD,10 GRMS,AHMEDABAD,28645.00,+,21-Dec-17,12:45
GOLD,10 GRMS,AHMEDABAD,28630.00,+,20-Dec-17,16:54
GOLD,10 GRMS,AHMEDABAD,28607.00,-,20-Dec-17,12:56
GOLD,10 GRMS,AHMEDABAD,28629.00,-,19-Dec-17,16:51
GOLD,10 GRMS,AHMEDABAD,28631.00,+,19-Dec-17,13:05
GOLD,10 GRMS,AHMEDABAD,28555.00,+,18-Dec-17,16:40
GOLD,10 GRMS,AHMEDABAD,28519.00,-,18-Dec-17,13:07
GOLD,10 GRMS,AHMEDABAD,28585.00,+,15-Dec-17,16:59
GOLD,10 GRMS,AHMEDABAD,28549.00,+,15-Dec-17,12:46
GOLD,10 GRMS,AHMEDABAD,28411.00,=,14-Dec-17,12:49
GOLD,10 GRMS,AHMEDABAD,28411.00,-,13-Dec-17,16:43
GOLD,10 GRMS,AHMEDABAD,28446.00,+,13-Dec-17,12:46
GOLD,10 GRMS,AHMEDABAD,28443.00,-,12-Dec-17,16:53
GOLD,10 GRMS,AHMEDABAD,28486.00,-,12-Dec-17,12:49
GOLD,10 GRMS,AHMEDABAD,28535.00,+,11-Dec-17,17:00
GOLD,10 GRMS,AHMEDABAD,28524.00,+,11-Dec-17,12:54
GOLD,10 GRMS,AHMEDABAD,28492.00,-,08-Dec-17,17:41
GOLD,10 GRMS,AHMEDABAD,28577.00,-,08-Dec-17,13:36
GOLD,10 GRMS,AHMEDABAD,28742.00,-,07-Dec-17,16:39
GOLD,10 GRMS,AHMEDABAD,28788.00,-,07-Dec-17,12:45
GOLD,10 GRMS,AHMEDABAD,28977.00,+,06-Dec-17,16:55
GOLD,10 GRMS,AHMEDABAD,28934.00,-,06-Dec-17,12:46
GOLD,10 GRMS,AHMEDABAD,29068.00,-,05-Dec-17,17:29
GOLD,10 GRMS,AHMEDABAD,29078.00,-,05-Dec-17,13:47
GOLD,10 GRMS,AHMEDABAD,29086.00,-,04-Dec-17,16:32
GOLD,10 GRMS,AHMEDABAD,29095.00,-,04-Dec-17,12:56
GOLD,10 GRMS,AHMEDABAD,29176.00,+,01-Dec-17,16:51
GOLD,10 GRMS,AHMEDABAD,29142.00,-,01-Dec-17,12:57
GOLD,10 GRMS,AHMEDABAD,29236.00,-,30-Nov-17,20:11
GOLD,10 GRMS,AHMEDABAD,29260.00,-,30-Nov-17,13:09
GOLD,10 GRMS,AHMEDABAD,29441.00,-,29-Nov-17,16:37
GOLD,10 GRMS,AHMEDABAD,29455.00,+,29-Nov-17,12:59
GOLD,10 GRMS,AHMEDABAD,29453.00,+,28-Nov-17,17:00
GOLD,10 GRMS,AHMEDABAD,29443.00,-,28-Nov-17,12:52
GOLD,10 GRMS,AHMEDABAD,29469.00,-,27-Nov-17,17:01
GOLD,10 GRMS,AHMEDABAD,29484.00,+,27-Nov-17,12:56
GOLD,10 GRMS,AHMEDABAD,29447.00,-,24-Nov-17,16:53
GOLD,10 GRMS,AHMEDABAD,29510.00,+,24-Nov-17,12:46
GOLD,10 GRMS,AHMEDABAD,29499.00,+,23-Nov-17,16:33
GOLD,10 GRMS,AHMEDABAD,29484.00,+,23-Nov-17,12:45
GOLD,10 GRMS,AHMEDABAD,29429.00,+,22-Nov-17,16:45
GOLD,10 GRMS,AHMEDABAD,29372.00,-,22-Nov-17,12:49
GOLD,10 GRMS,AHMEDABAD,29434.00,-,21-Nov-17,16:33
GOLD,10 GRMS,AHMEDABAD,29453.00,-,21-Nov-17,12:46
GOLD,10 GRMS,AHMEDABAD,29634.00,+,20-Nov-17,16:33
GOLD,10 GRMS,AHMEDABAD,29612.00,+,20-Nov-17,12:46
GOLD,10 GRMS,AHMEDABAD,29461.00,+,17-Nov-17,16:41
GOLD,10 GRMS,AHMEDABAD,29390.00,-,17-Nov-17,12:46
GOLD,10 GRMS,AHMEDABAD,29426.00,-,16-Nov-17,16:32
GOLD,10 GRMS,AHMEDABAD,29445.00,-,16-Nov-17,12:46
GOLD,10 GRMS,AHMEDABAD,29544.00,+,15-Nov-17,16:36
GOLD,10 GRMS,AHMEDABAD,29517.00,+,15-Nov-17,12:45
GOLD,10 GRMS,AHMEDABAD,29397.00,-,14-Nov-17,16:47
GOLD,10 GRMS,AHMEDABAD,29490.00,-,14-Nov-17,12:48
GOLD,10 GRMS,AHMEDABAD,29514.00,+,13-Nov-17,16:31
GOLD,10 GRMS,AHMEDABAD,29450.00,-,13-Nov-17,12:46
GOLD,10 GRMS,AHMEDABAD,29501.00,+,10-Nov-17,16:44
GOLD,10 GRMS,AHMEDABAD,29469.00,+,10-Nov-17,12:53
GOLD,10 GRMS,AHMEDABAD,29391.00,+,09-Nov-17,16:48
GOLD,10 GRMS,AHMEDABAD,29382.00,=,09-Nov-17,12:45
GOLD,10 GRMS,AHMEDABAD,29382.00,+,08-Nov-17,17:16
GOLD,10 GRMS,AHMEDABAD,29338.00,+,08-Nov-17,12:45
GOLD,10 GRMS,AHMEDABAD,29312.00,+,07-Nov-17,16:42
GOLD,10 GRMS,AHMEDABAD,29285.00,+,07-Nov-17,12:51
GOLD,10 GRMS,AHMEDABAD,29123.00,+,06-Nov-17,16:53
GOLD,10 GRMS,AHMEDABAD,29102.00,-,06-Nov-17,12:52
GOLD,10 GRMS,AHMEDABAD,29167.00,-,03-Nov-17,16:55
GOLD,10 GRMS,AHMEDABAD,29178.00,-,03-Nov-17,12:46
GOLD,10 GRMS,AHMEDABAD,29206.00,-,02-Nov-17,16:48
GOLD,10 GRMS,AHMEDABAD,29240.00,-,02-Nov-17,12:56
GOLD,10 GRMS,AHMEDABAD,29264.00,+,01-Nov-17,16:47
GOLD,10 GRMS,AHMEDABAD,29167.00,-,01-Nov-17,12:52
GOLD,10 GRMS,AHMEDABAD,29333.00,-,31-Oct-17,18:12
GOLD,10 GRMS,AHMEDABAD,29347.00,+,31-Oct-17,13:24
GOLD,10 GRMS,AHMEDABAD,29269.00,+,30-Oct-17,16:48
GOLD,10 GRMS,AHMEDABAD,29224.00,-,30-Oct-17,13:06
GOLD,10 GRMS,AHMEDABAD,29258.00,+,27-Oct-17,17:30
GOLD,10 GRMS,AHMEDABAD,29255.00,-,27-Oct-17,13:05
GOLD,10 GRMS,AHMEDABAD,29393.00,-,26-Oct-17,16:56
GOLD,10 GRMS,AHMEDABAD,29466.00,+,26-Oct-17,12:48
GOLD,10 GRMS,AHMEDABAD,29372.00,-,25-Oct-17,16:53
GOLD,10 GRMS,AHMEDABAD,29430.00,-,25-Oct-17,12:57
GOLD,10 GRMS,AHMEDABAD,29611.00,=,24-Oct-17,12:58
GOLD,10 GRMS,AHMEDABAD,29611.00,=,23-Oct-17,12:49
GOLD,10 GRMS,AHMEDABAD,29611.00,=,20-Oct-17,17:17
GOLD,10 GRMS,AHMEDABAD,29611.00,=,19-Oct-17,18:36
GOLD,10 GRMS,AHMEDABAD,29611.00,+,18-Oct-17,17:03
GOLD,10 GRMS,AHMEDABAD,29597.00,-,18-Oct-17,13:15
GOLD,10 GRMS,AHMEDABAD,29671.00,-,17-Oct-17,16:58
GOLD,10 GRMS,AHMEDABAD,29708.00,-,17-Oct-17,13:40
GOLD,10 GRMS,AHMEDABAD,29868.00,+,16-Oct-17,17:03
GOLD,10 GRMS,AHMEDABAD,29834.00,+,16-Oct-17,13:07
GOLD,10 GRMS,AHMEDABAD,29675.00,-,13-Oct-17,16:55
GOLD,10 GRMS,AHMEDABAD,29746.00,+,13-Oct-17,12:56
GOLD,10 GRMS,AHMEDABAD,29732.00,-,12-Oct-17,16:49
GOLD,10 GRMS,AHMEDABAD,29758.00,+,12-Oct-17,12:45
GOLD,10 GRMS,AHMEDABAD,29659.00,-,11-Oct-17,16:51
GOLD,10 GRMS,AHMEDABAD,29668.00,-,11-Oct-17,12:47
GOLD,10 GRMS,AHMEDABAD,29732.00,+,10-Oct-17,16:55
GOLD,10 GRMS,AHMEDABAD,29703.00,+,10-Oct-17,12:51
GOLD,10 GRMS,AHMEDABAD,29594.00,=,09-Oct-17,16:43
GOLD,10 GRMS,AHMEDABAD,29594.00,+,09-Oct-17,12:46
GOLD,10 GRMS,AHMEDABAD,29337.00,+,06-Oct-17,17:02
GOLD,10 GRMS,AHMEDABAD,29307.00,-,06-Oct-17,12:53
GOLD,10 GRMS,AHMEDABAD,29405.00,+,05-Oct-17,17:00
GOLD,10 GRMS,AHMEDABAD,29362.00,-,05-Oct-17,12:56
GOLD,10 GRMS,AHMEDABAD,29428.00,-,04-Oct-17,16:53
GOLD,10 GRMS,AHMEDABAD,29433.00,=,04-Oct-17,12:55
GOLD,10 GRMS,AHMEDABAD,29434.00,+,03-Oct-17,16:58
GOLD,10 GRMS,AHMEDABAD,29423.00,-,03-Oct-17,12:50
GOLD,10 GRMS,AHMEDABAD,29692.00,+,29-Sep-17,18:35
GOLD,10 GRMS,AHMEDABAD,29620.00,-,29-Sep-17,12:56
GOLD,10 GRMS,AHMEDABAD,29667.00,+,28-Sep-17,17:00
GOLD,10 GRMS,AHMEDABAD,29591.00,-,28-Sep-17,12:47
GOLD,10 GRMS,AHMEDABAD,29828.00,-,27-Sep-17,16:46
GOLD,10 GRMS,AHMEDABAD,29921.00,-,27-Sep-17,13:06
GOLD,10 GRMS,AHMEDABAD,30127.00,-,26-Sep-17,16:51
GOLD,10 GRMS,AHMEDABAD,30190.00,+,26-Sep-17,12:48
GOLD,10 GRMS,AHMEDABAD,29713.00,+,25-Sep-17,16:56
GOLD,10 GRMS,AHMEDABAD,29496.00,-,25-Sep-17,12:47
GOLD,10 GRMS,AHMEDABAD,29551.00,-,22-Sep-17,16:40
GOLD,10 GRMS,AHMEDABAD,29703.00,+,22-Sep-17,12:45
GOLD,10 GRMS,AHMEDABAD,29576.00,+,21-Sep-17,16:34
GOLD,10 GRMS,AHMEDABAD,29485.00,-,21-Sep-17,12:49
GOLD,10 GRMS,AHMEDABAD,29753.00,+,20-Sep-17,16:57
GOLD,10 GRMS,AHMEDABAD,29708.00,+,20-Sep-17,12:46
GOLD,10 GRMS,AHMEDABAD,29661.00,+,19-Sep-17,16:48
GOLD,10 GRMS,AHMEDABAD,29610.00,-,19-Sep-17,12:47
GOLD,10 GRMS,AHMEDABAD,29723.00,+,18-Sep-17,16:39
GOLD,10 GRMS,AHMEDABAD,29704.00,-,18-Sep-17,12:45
GOLD,10 GRMS,AHMEDABAD,29925.00,-,15-Sep-17,16:33
GOLD,10 GRMS,AHMEDABAD,30048.00,+,15-Sep-17,12:48
GOLD,10 GRMS,AHMEDABAD,29972.00,+,14-Sep-17,16:37
GOLD,10 GRMS,AHMEDABAD,29970.00,-,14-Sep-17,12:45
GOLD,10 GRMS,AHMEDABAD,30001.00,+,13-Sep-17,16:50
GOLD,10 GRMS,AHMEDABAD,29977.00,+,13-Sep-17,12:45
GOLD,10 GRMS,AHMEDABAD,29876.00,-,12-Sep-17,16:51
GOLD,10 GRMS,AHMEDABAD,29977.00,-,12-Sep-17,12:53
GOLD,10 GRMS,AHMEDABAD,30092.00,+,11-Sep-17,17:08
GOLD,10 GRMS,AHMEDABAD,30011.00,-,11-Sep-17,12:50
GOLD,10 GRMS,AHMEDABAD,30388.00,-,08-Sep-17,16:49
GOLD,10 GRMS,AHMEDABAD,30415.00,+,08-Sep-17,12:59
GOLD,10 GRMS,AHMEDABAD,30164.00,+,07-Sep-17,16:35
GOLD,10 GRMS,AHMEDABAD,30133.00,-,07-Sep-17,12:45
GOLD,10 GRMS,AHMEDABAD,30205.00,-,06-Sep-17,17:05
GOLD,10 GRMS,AHMEDABAD,30238.00,+,06-Sep-17,12:46
GOLD,10 GRMS,AHMEDABAD,30151.00,-,05-Sep-17,16:46
GOLD,10 GRMS,AHMEDABAD,30175.00,+,05-Sep-17,13:05
GOLD,10 GRMS,AHMEDABAD,30165.00,-,04-Sep-17,16:39
GOLD,10 GRMS,AHMEDABAD,30259.00,+,04-Sep-17,13:16
GOLD,10 GRMS,AHMEDABAD,29742.00,+,01-Sep-17,17:02
GOLD,10 GRMS,AHMEDABAD,29733.00,+,01-Sep-17,13:08
GOLD,10 GRMS,AHMEDABAD,29456.00,+,31-Aug-17,19:24
GOLD,10 GRMS,AHMEDABAD,29399.00,-,31-Aug-17,12:50
GOLD,10 GRMS,AHMEDABAD,29601.00,+,30-Aug-17,16:50
GOLD,10 GRMS,AHMEDABAD,29472.00,-,30-Aug-17,12:53
GOLD,10 GRMS,AHMEDABAD,29636.00,-,29-Aug-17,18:08
GOLD,10 GRMS,AHMEDABAD,29680.00,+,29-Aug-17,13:01
GOLD,10 GRMS,AHMEDABAD,29140.00,+,28-Aug-17,16:56
GOLD,10 GRMS,AHMEDABAD,29109.00,+,28-Aug-17,12:50
GOLD,10 GRMS,AHMEDABAD,28879.00,-,24-Aug-17,16:45
GOLD,10 GRMS,AHMEDABAD,28920.00,-,24-Aug-17,12:47
GOLD,10 GRMS,AHMEDABAD,28975.00,+,23-Aug-17,16:31
GOLD,10 GRMS,AHMEDABAD,28922.00,+,23-Aug-17,12:45
GOLD,10 GRMS,AHMEDABAD,28919.00,+,22-Aug-17,16:51
GOLD,10 GRMS,AHMEDABAD,28897.00,-,22-Aug-17,12:42
GOLD,10 GRMS,AHMEDABAD,28944.00,-,21-Aug-17,16:53
GOLD,10 GRMS,AHMEDABAD,28946.00,-,21-Aug-17,12:56
GOLD,10 GRMS,AHMEDABAD,29134.00,+,18-Aug-17,17:21
GOLD,10 GRMS,AHMEDABAD,29121.00,+,18-Aug-17,13:04
GOLD,10 GRMS,AHMEDABAD,28989.00,-,17-Aug-17,16:59
GOLD,10 GRMS,AHMEDABAD,29039.00,+,17-Aug-17,12:54
GOLD,10 GRMS,AHMEDABAD,28726.00,-,16-Aug-17,16:57
GOLD,10 GRMS,AHMEDABAD,28730.00,-,16-Aug-17,13:05
GOLD,10 GRMS,AHMEDABAD,28901.00,-,14-Aug-17,16:50
GOLD,10 GRMS,AHMEDABAD,28966.00,-,14-Aug-17,13:10
GOLD,10 GRMS,AHMEDABAD,29002.00,+,11-Aug-17,16:47
GOLD,10 GRMS,AHMEDABAD,28987.00,+,11-Aug-17,12:54
GOLD,10 GRMS,AHMEDABAD,28901.00,+,10-Aug-17,16:52
GOLD,10 GRMS,AHMEDABAD,28847.00,+,10-Aug-17,12:56
GOLD,10 GRMS,AHMEDABAD,28560.00,+,09-Aug-17,17:13
GOLD,10 GRMS,AHMEDABAD,28554.00,+,09-Aug-17,12:46
GOLD,10 GRMS,AHMEDABAD,28447.00,+,08-Aug-17,17:21
GOLD,10 GRMS,AHMEDABAD,28403.00,-,08-Aug-17,13:08
GOLD,10 GRMS,AHMEDABAD,28554.00,=,07-Aug-17,12:46
